item_id,num_users,avg_dur,score,title,genres,content_type,release_year
973,853,94.37866354044549,80505.0,Фиксики. Большой секрет,"мультфильм, музыкальные, приключения, комедии",film,2017.0
12869,871,92.39724454649827,80478.0,Доспехи Бога 3: Миссия Зодиак,"боевики, приключения, комедии",film,2012.0
2910,872,90.7362385321101,79122.0,В созвездии Стрельца,"спорт, биография, историческое",series,2015.0
10994,834,94.621103117506,78914.0,Легенда о коловрате,"боевики, историческое, фэнтези",film,2017.0
5087,846,92.83569739952719,78539.0,Великий уравнитель 2,"боевики, триллеры, криминал",film,2018.0
6686,842,92.8812351543943,78206.0,Планета обезьян: Война,"приключения, драмы, фантастика, триллеры, боевики",film,2017.0
5023,824,94.1116504854369,77548.0,101 далматинец,"семейное, для детей",film,1996.0
5569,829,93.43546441495778,77458.0,Русалочка,"мюзиклы, мультфильм, фэнтези, мелодрамы",film,1989.0
10219,842,91.75178147268409,77255.0,Железный рыцарь 2,"историческое, приключения, драмы, военные, боевики",film,2014.0
14310,816,94.48529411764706,77100.0,Жизнь Пи,"драмы, фэнтези, приключения",film,2012.0
760,826,92.94309927360774,76771.0,Легенда № 17,"драмы, спорт, биография",film,2012.0
14053,817,93.55569155446756,76435.0,Счастливо оставаться,"драмы, комедии",film,2020.0
16499,797,95.88958594730238,76424.0,Экстрасенсы,"фантастика, триллеры, криминал, детективы",film,2015.0
13463,813,93.91758917589176,76355.0,Шрек 2,"мультфильм, приключения, мелодрамы, фэнтези, комедии",film,2004.0
10680,808,94.09653465346534,76030.0,Дэдпул 2,"боевики, фантастика, приключения, комедии",film,2018.0
13475,810,93.65061728395062,75857.0,Призраки войны,"ужасы, триллеры, военные",film,2020.0
14530,805,94.18757763975155,75821.0,Рио 2,"мюзиклы, мультфильм, приключения, комедии",film,2014.0
9896,806,94.03225806451613,75790.0,В гостях у Элис,"драмы, мелодрамы, комедии",film,2017.0
3908,812,92.98275862068965,75502.0,Легенда,"драмы, триллеры, криминал",film,2015.0
1337,795,94.64779874213836,75245.0,Заложница 3,"боевики, триллеры",film,2014.0
6089,824,91.14199029126213,75101.0,Отель для самоубийц,"драмы, детективы",film,2019.0
4239,806,92.94913151364764,74917.0,Невидимка Сью,"фэнтези, приключения",film,2018.0
7382,807,92.72490706319702,74829.0,Люди Икс: Начало. Росомаха,"боевики, фантастика, приключения",film,2009.0
14814,817,90.5875152998776,74010.0,Заражённая,"драмы, ужасы, триллеры",film,2014.0
3936,784,94.34438775510205,73966.0,Звёздные войны: Скайуокер. Восход,"боевики, фантастика, приключения",film,2019.0
6939,797,92.6762860727729,73863.0,Артур и Мерлин: Рыцари Камелота,"боевики, приключения",film,2020.0
3017,781,94.30601792573624,73653.0,Затмение,"фэнтези, приключения",film,2017.0
456,776,94.71262886597938,73497.0,Бабушка лёгкого поведения,комедии,film,2017.0
15531,811,89.8557336621455,72873.0,Секса много не бывает,"драмы, комедии",film,2011.0
9809,780,93.30897435897435,72781.0,Механик,"боевики, триллеры",film,2010.0
12544,790,91.66075949367088,72412.0,Про любовь. Только для взрослых,комедии,film,2017.0
13913,764,94.77094240837697,72405.0,Балто,"драмы, мультфильм, приключения",film,1995.0
13020,781,92.67093469910371,72376.0,Некромант,"фантастика, ужасы, фэнтези, комедии",film,2019.0
2100,811,89.05425400739827,72223.0,Клуб анонимных киллеров,"боевики, триллеры, криминал, детективы",film,2019.0
14512,758,95.11345646437995,72096.0,Коробка,"драмы, спорт, комедии",film,2015.0
6945,745,96.00402684563758,71523.0,Крымский мост. Сделано с любовью,"мелодрамы, комедии",film,2018.0
15422,760,94.05263157894737,71480.0,Астрал. Онлайн,ужасы,film,2020.0
5533,774,92.19767441860465,71361.0,Титаник,"драмы, историческое, триллеры, мелодрамы",film,1997.0
3363,764,93.1086387434555,71135.0,"Помогите, я уменьшил свою училку!","семейное, приключения, комедии",film,2015.0
11664,745,95.40805369127517,71079.0,Балерина,"мультфильм, приключения, комедии",film,2016.0
4685,759,93.58893280632411,71034.0,1+1,"драмы, биография, комедии",film,2011.0
599,717,98.82705718270572,70859.0,Будь здоров!,мультфильм,film,2020.0
9081,744,94.88709677419355,70596.0,Таинственный сад,"семейное, фэнтези, приключения",film,2020.0
3220,750,94.072,70554.0,Пробуждающая совесть,"драмы, фэнтези, приключения",film,2015.0
8584,753,93.6042496679947,70484.0,Пила 8,"ужасы, криминал, детективы",film,2017.0
12259,768,91.48567708333333,70261.0,Неуязвимый,"драмы, фантастика, триллеры",film,2000.0
10183,740,94.82297297297298,70169.0,Марионетка,"триллеры, детективы",film,2020.0
6033,766,91.54830287206266,70126.0,Чародейка,"семейное, фэнтези, приключения",film,2018.0
6219,758,92.37071240105541,70017.0,Росомаха: Бессмертный,"боевики, фантастика, приключения",film,2013.0
4533,761,91.94875164257556,69973.0,Пляж,"драмы, триллеры, приключения, мелодрамы",film,2000.0
5021,733,94.08867667121419,68967.0,Ремнант: Всё ещё вижу тебя,"фантастика, триллеры, детективы",film,2017.0
4976,744,92.63844086021506,68923.0,Тренер,"драмы, спорт",film,2018.0
274,740,93.07027027027027,68872.0,Логан,"боевики, драмы, фантастика, триллеры",film,2017.0
8386,734,93.73569482288828,68802.0,Валериан и город тысячи планет,"боевики, фантастика, фэнтези, приключения",film,2017.0
1743,741,92.59649122807018,68614.0,Малефисента,"семейное, фэнтези, приключения, мелодрамы",film,2014.0
4582,729,93.72153635116598,68323.0,Ночной портье,"криминал, детективы, драмы, триллеры, мелодрамы",film,2020.0
